x__0,x__1,x__2,x__3,x__4,x__5,x__6,x__7,x__8,x__9,x__10,x__11,x__12,x__13,x__14,x__15,x__16,x__17,x__18,x__19,y
53,23,9,62,674,545,182,156,415,43,677,326,4,65,44,220,195,36,21,60,6
36,11,64,182,514,42,396,57,309,39,13,674,82,87,97,10,666,13,39,63,53
383,32,35,233,664,181,68,454,56,64,177,241,10,4,63,53,23,675,517,678,40
35,674,509,54,512,35,29,57,42,68,549,195,10,233,15,232,64,509,54,512,35
40,239,357,365,541,43,5,29,42,686,586,57,588,50,29,17,37,10,39,9,32
54,512,35,400,334,9,62,601,587,400,334,674,33,53,63,134,151,636,148,618,63
297,68,478,69,30,42,43,106,74,112,100,88,113,37,5,6,285,357,623,215,36
10,4,64,9,62,36,23,675,285,293,43,293,38,57,42,37,11,9,62,2,9
232,345,23,64,438,200,10,4,63,53,25,69,675,444,501,251,37,21,35,178,5
309,293,218,501,157,36,43,180,337,10,5,53,25,69,9,62,674,169,545,371,59
268,40,426,64,17,37,10,36,11,53,21,29,675,27,42,628,378,579,664,10,185
203,674,402,423,43,129,485,562,502,39,146,37,27,6,36,39,5,146,42,432,315
68,17,39,19,39,15,65,44,39,62,39,13,39,63,674,279,11,39,596,381,10
68,377,62,39,5,61,6,40,21,35,11,29,3,37,519,7,53,21,29,675,27
541,42,481,293,297,478,10,234,40,21,29,82,97,104,30,27,6,36,23,675,17
32,37,57,279,196,40,21,35,13,65,64,279,146,68,592,199,21,35,5,64,9
11,39,13,35,57,674,638,6,349,563,43,309,21,57,39,13,39,32,35,5,53
595,320,19,69,43,679,326,57,156,69,30,62,474,268,40,370,65,39,5,37,570
21,9,21,674,408,326,674,427,145,219,505,279,133,444,183,579,253,659,10,489,566
510,37,247,44,65,64,61,6,40,39,63,53,21,29,675,504,10,297,478,30,32
21,29,675,17,42,142,154,68,115,96,122,40,21,35,289,632,77,76,122,82,19
25,69,675,2,358,293,43,279,297,53,36,674,290,43,498,279,53,36,3,36,61
549,195,10,369,536,10,5,5,17,37,59,674,427,279,478,36,4,64,17,37,68
21,29,398,505,494,42,381,341,541,10,674,17,69,39,82,114,126,97,68,616,50
438,200,10,4,63,53,25,69,675,444,501,251,37,21,35,178,5,35,5,64,51
644,144,460,674,259,187,42,262,264,587,659,42,568,454,40,637,67,64,458,215,68
40,21,35,11,29,3,37,519,7,53,21,29,675,27,42,37,8,63,674,277,13
541,42,53,53,36,307,631,19,65,64,17,37,68,453,56,64,356,363,36,23,675
57,588,50,29,17,37,10,39,9,32,29,9,62,674,181,559,499,510,37,5,6
3,37,5,6,42,43,674,232,63,588,50,42,624,506,36,674,301,644,40,208,302
37,674,38,65,57,549,480,40,628,50,64,61,6,40,39,63,674,38,65,68,628
10,427,145,279,297,40,603,155,21,29,37,11,674,504,43,398,297,630,36,679,146
219,279,43,677,675,678,685,674,417,666,10,655,280,266,279,42,677,675,682,683,674
4,63,53,23,675,285,357,297,43,109,126,93,116,128,36,21,29,675,285,357,297
137,42,285,357,57,674,184,13,42,156,543,61,63,674,621,40,677,254,36,57,543
6,40,674,406,42,285,357,43,529,291,152,276,40,478,11,64,625,10,4,63,53
549,608,42,79,116,121,70,40,208,7,303,142,127,545,182,68,17,39,19,39,15
17,39,19,39,15,65,44,39,62,39,13,39,63,674,279,11,39,596,381,10,9
65,35,2,285,293,395,545,3,42,349,563,357,68,576,7,53,21,29,675,27,65
42,43,674,444,568,42,39,5,253,5,40,466,31,29,134,483,36,23,675,297,187
37,674,67,29,21,43,500,170,21,35,5,53,23,675,497,68,478,54,194,23,497
42,658,548,460,282,10,652,323,40,277,5,36,23,41,675,402,423,501,157,43,315
53,23,675,427,279,42,285,293,297,478,9,62,43,17,69,39,580,68,542,11,53
10,279,11,13,39,64,37,5,6,42,43,636,626,32,29,540,7,36,23,675,423
21,69,36,5,53,23,9,62,674,285,357,42,207,36,402,423,501,157,10,275,7
42,36,23,675,27,42,529,428,674,285,357,43,481,357,37,239,22,425,154,36,481
23,675,169,545,371,43,227,202,681,411,53,36,36,674,27,65,152,639,42,278,683
184,259,684,677,42,219,505,279,127,219,297,630,42,184,396,588,429,68,301,401,21
9,686,365,19,65,64,674,628,44,65,64,674,298,32,35,57,62,7,64,167,174
42,481,293,297,478,681,146,10,674,504,279,42,285,293,297,478,68,648,256,36,357
411,151,30,37,5,31,403,13,451,34,11,674,73,74,107,83,72,97,42,436,520
400,10,61,5,9,62,36,21,60,6,9,686,184,259,219,297,630,588,429,529,428
21,674,185,490,373,209,57,372,226,13,674,77,99,92,61,63,57,299,5,36,23
545,674,27,65,37,278,636,169,545,36,23,675,169,545,371,10,605,63,39,5,42
17,37,68,453,56,64,356,363,36,23,675,4,39,29,400,68,343,31,233,15,35
61,65,44,680,326,201,279,297,622,297,473,43,481,293,681,681,675,682,671,674,285
43,519,7,40,607,606,23,64,42,36,21,60,6,9,675,39,26,39,62,674,481
674,27,65,68,57,37,40,540,305,10,369,63,512,33,42,36,23,9,62,675,285
674,638,32,35,11,29,9,62,36,23,675,27,21,35,504,68,511,11,215,9,21
39,63,53,21,29,675,417,614,36,43,281,10,545,182,40,2,223,207,23,64,3
253,659,218,19,65,64,61,6,40,39,63,53,21,29,675,406,42,481,357,43,341
385,543,36,683,675,684,671,37,159,132,21,53,23,675,17,65,43,259,157,594,251
5,36,23,10,677,675,676,61,63,43,666,5,674,17,42,396,294,68,38,6,585
95,111,75,325,518,42,501,157,36,21,29,675,175,315,174,516,141,40,481,285,199
334,40,275,7,29,42,43,394,330,36,23,675,17,65,53,36,42,61,6,40,509
341,35,43,53,62,39,5,674,140,464,133,235,547,39,422,497,42,134,483,36,23
473,43,677,684,675,678,674,191,395,385,36,677,677,675,682,674,395,385,543,36,683
40,33,15,35,57,62,5,29,5,675,279,297,36,297,48,167,174,37,43,674,23
21,29,675,285,357,297,43,279,297,42,276,36,478,53,65,35,674,279,297,42,137
29,21,674,98,114,87,95,71,94,81,104,72,76,123,126,87,57,253,659,218,19
4,63,53,25,69,675,147,42,285,357,57,504,29,31,42,411,151,37,43,626,6
32,35,5,64,539,68,377,62,65,35,11,29,42,36,23,675,27,6,59,32,35
68,455,312,233,15,35,11,53,21,29,10,674,27,65,37,239,22,13,62,5,246
40,162,562,68,383,32,35,233,664,181,68,454,56,64,177,241,10,4,63,53,23
54,568,15,44,61,5,36,21,60,6,9,675,530,571,43,279,142,36,23,674,27
111,120,120,19,69,42,8,472,19,69,43,674,2,38,6,59,32,35,290,68,545
36,43,281,10,545,182,40,2,223,207,23,64,3,37,5,6,570,555,68,164,6
69,9,62,674,481,293,297,478,152,131,40,179,503,39,285,293,297,478,10,427,279
195,10,369,536,10,5,5,17,37,59,674,427,279,478,36,4,64,17,37,68,646
297,478,10,481,293,297,478,61,63,238,432,21,40,13,5,42,43,674,481,293,233
263,518,457,152,344,534,238,543,36,178,13,285,357,10,270,7,64,129,400,674,474
42,624,506,36,674,301,644,40,208,302,541,42,481,293,297,478,10,234,40,21,29
679,674,325,263,61,63,43,159,5,36,23,10,677,675,676,61,63,43,666,5,674
64,80,116,94,108,10,4,63,53,23,675,678,676,677,682,326,331,42,297,430,265
79,87,91,126,40,37,32,35,43,631,563,30,10,674,402,423,40,43,470,637,168
19,69,57,5,53,21,29,675,53,29,492,66,6,143,631,42,645,302,541,36,4
5,6,285,357,623,215,36,23,10,674,106,74,112,100,88,113,43,15,32,21,35
13,451,34,11,674,73,74,107,83,72,97,42,436,520,68,388,433,21,674,277,13
4,39,29,29,31,68,211,53,21,674,546,68,380,21,674,372,68,383,32,35,45
4,64,17,37,674,219,297,630,10,677,68,604,7,35,5,64,17,37,40,43,674
5,6,17,37,43,674,219,297,630,68,642,13,149,297,630,36,43,674,285,293,42
44,65,39,5,45,37,674,10,69,44,63,23,12,35,348,37,160,68,17,67,21
137,40,57,194,35,11,29,61,6,40,674,406,42,285,357,43,529,291,152,276,40
5,396,294,36,23,675,285,357,297,630,634,127,499,510,505,634,43,677,681,146,42
572,9,65,35,674,2,290,42,539,68,377,62,39,5,61,6,40,21,35,11,29
357,315,199,42,529,428,36,23,675,417,614,102,128,109,122,325,249,600,233,600,541
56,29,146,10,233,15,232,65,64,57,42,36,4,32,35,674,509,54,512,35,29
29,675,253,659,42,427,219,279,43,677,675,678,685,674,417,666,10,655,280,266,279
133,185,444,36,4,65,44,674,354,63,10,465,13,36,21,60,6,675,10,674,21
31,677,146,674,446,151,534,634,40,43,285,357,43,5,53,25,69,675,17,6,5
628,378,579,664,10,185,444,39,57,42,36,4,64,17,37,68,4,39,29,29,31
40,370,65,39,5,37,570,53,23,675,545,156,137,42,285,357,57,674,184,13,42
675,42,31,40,86,74,126,92,128,499,510,37,247,44,65,64,61,6,40,39,63
6,39,64,37,17,42,61,6,39,146,29,31,43,291,458,25,20,64,68,345,39
6,39,146,29,31,43,291,458,25,20,64,68,345,39,13,39,63,53,23,675,2
269,36,293,166,42,501,157,357,68,545,35,64,17,37,10,631,563,40,39,32,35
27,42,529,428,674,285,357,43,481,357,37,239,22,425,154,36,481,357,136,54,40
37,65,53,23,10,674,27,65,43,504,29,31,10,399,21,5,195,632,40,232,63
9,16,30,32,29,17,37,350,65,39,5,61,6,40,21,35,13,30,19,5,675
10,4,63,53,23,675,17,42,315,43,369,536,42,315,36,43,4,63,53,25,69
142,634,68,216,56,35,5,64,73,71,114,126,88,70,81,85,119,126,101,94,97
323,40,257,651,36,23,675,309,293,666,669,218,10,622,55,17,37,40,61,32,35
288,310,137,19,69,57,674,666,222,42,395,385,674,299,558,352,647,19,69,57,5
39,63,53,21,29,675,504,10,297,478,30,32,29,17,66,674,285,357,297,37,5
38,17,36,57,478,11,35,5,15,53,23,675,4,39,29,400,40,43,674,427,279
40,43,470,637,168,36,21,60,6,9,675,2,38,6,25,285,42,293,30,21,3
675,534,238,543,285,357,43,481,357,37,239,22,425,154,36,148,142,68,21,39,15
29,31,68,211,53,21,674,546,68,380,21,674,372,68,383,32,35,45,11,4,16
42,61,6,39,476,269,36,293,166,42,501,157,357,68,545,35,64,17,37,10,631
36,545,182,68,559,6,42,10,341,471,36,23,9,62,674,281,10,545,182,40,2
21,29,675,17,42,432,315,43,394,456,10,57,29,62,21,29,57,42,36,23,10
32,29,42,43,285,357,40,37,32,35,61,5,17,37,30,37,356,5,53,23,675
29,400,40,43,674,427,279,107,120,126,98,10,53,32,29,13,620,479,21,39,5
63,53,25,69,675,165,7,44,277,13,42,495,595,320,19,69,43,679,326,57,156
6,37,5,6,489,570,68,21,53,21,29,10,674,285,357,43,27,65,68,419,69
53,23,675,501,157,40,194,65,44,674,57,32,37,4,9,62,19,53,39,357,315
586,36,57,383,32,35,5,64,539,68,377,62,65,35,11,29,42,36,23,675,27
184,35,146,636,10,275,7,35,5,13,57,42,39,42,36,674,147,557,7,35,5
517,679,40,674,680,326,201,279,297,622,297,473,27,42,57,42,40,357,199,40,61
199,21,35,5,64,9,62,36,23,675,27,65,40,309,293,218,501,157,36,43,180
39,32,35,36,57,674,478,11,35,5,15,64,497,68,608,40,33,15,35,57,62
57,666,5,36,23,21,674,185,490,373,209,57,372,226,13,674,77,99,92,61,63
326,57,156,69,30,62,474,268,40,370,65,39,5,37,570,53,23,675,545,156,137
145,279,297,475,505,679,660,43,677,675,676,679,674,325,263,61,63,43,159,5,36
23,675,29,30,21,674,285,357,42,501,157,622,194,10,622,54,674,481,285,325,518
146,10,617,297,674,678,146,10,176,297,193,195,68,233,15,53,21,29,675,17,42
44,66,6,40,57,10,69,44,65,39,5,45,37,674,10,69,44,63,23,12,35
125,128,81,42,206,575,541,43,674,57,37,57,37,402,423,36,197,42,73,71,114
357,68,576,7,53,21,29,675,27,65,43,105,79,87,91,126,40,37,32,35,43
415,0,68,232,345,23,64,17,37,10,36,11,53,25,69,675,181,51,38,616,50
652,444,565,649,479,36,23,675,399,222,42,411,9,62,674,459,627,59,284,523,39
39,42,36,21,60,6,9,686,402,423,36,299,173,534,475,43,545,182,156,415,68
505,43,149,40,564,341,29,62,24,674,475,314,521,57,398,521,57,285,293,10,179
453,56,35,11,53,21,29,675,17,65,9,62,4,39,29,400,68,343,32,35,5
512,268,40,512,31,53,21,29,675,285,357,297,68,287,56,35,54,29,62,674,134
42,285,293,42,54,40,229,208,68,583,56,64,481,293,83,128,81,122,10,4,64
675,53,24,517,677,40,285,293,297,478,43,461,146,68,629,15,64,29,56,40,162
21,3,2,21,60,25,69,285,42,293,30,9,62,3,37,452,68,9,15,674,605
576,573,40,383,31,613,69,36,638,32,29,285,357,29,31,42,8,9,16,36,23
95,113,42,4,5,30,674,486,398,218,10,390,391,23,64,37,17,66,40,478,53
74,126,92,128,499,510,37,247,44,65,64,61,6,40,39,63,53,21,29,675,504
54,40,229,208,68,583,56,64,481,293,83,128,81,122,10,4,64,37,542,11,53
191,395,385,36,677,677,675,682,674,395,385,543,36,683,675,684,671,37,159,132,21
277,13,42,290,29,31,43,674,293,38,57,39,62,586,36,57,383,32,35,5,64
35,427,279,40,657,339,32,35,622,297,21,29,481,285,297,478,68,343,32,35,5
42,39,42,36,674,147,557,7,35,5,64,207,68,356,5,32,11,63,164,32,35
9,32,29,9,62,674,181,559,499,510,37,5,6,57,42,10,4,63,53,25,69
42,43,674,232,63,588,50,42,624,506,36,674,301,644,40,208,302,541,42,481,293
29,675,2,79,112,674,38,17,42,279,297,686,3,37,572,9,65,29,62,674,2
23,675,427,279,40,43,674,261,402,654,259,146,395,385,674,288,310,137,19,69,57
134,483,36,23,675,297,187,40,277,437,357,10,39,26,349,563,9,37,570,7,44
411,53,36,36,674,27,65,152,639,42,278,683,411,59,684,411,53,36,293,166,68
357,42,682,205,10,652,444,565,649,479,36,23,675,399,222,42,411,9,62,674,459
53,25,69,10,674,406,61,63,57,285,357,42,628,379,544,10,270,7,29,42,43
21,29,675,297,253,40,57,109,126,93,116,128,10,4,63,53,23,675,561,617,21
43,37,35,57,435,515,39,165,36,23,675,169,545,371,43,227,202,681,411,53,36
43,101,78,95,71,107,39,37,17,66,44,9,63,407,21,35,5,64,61,6,40
43,17,42,134,40,4,63,53,25,69,36,21,29,675,39,9,32,29,9,62,674
40,39,63,53,21,29,675,504,10,297,478,30,32,29,17,66,674,285,357,297,37
35,54,29,62,674,134,42,137,43,568,9,65,35,5,39,5,591,30,62,15,36
42,285,357,57,674,184,13,42,156,543,61,63,674,621,40,677,254,36,57,543,268
59,677,676,411,53,36,322,65,39,5,674,37,5,6,543,268,42,285,357,40,43
53,36,43,674,169,545,273,677,146,341,29,63,10,381,341,36,11,64,182,514,42
279,297,42,137,40,229,183,21,53,21,29,675,680,221,134,522,203,674,504,10,427
285,357,297,630,634,127,499,510,505,634,43,677,681,146,42,6,31,677,146,674,446
29,328,244,39,38,36,357,315,199,490,39,560,474,68,23,64,17,37,40,57,81
13,30,19,5,675,285,357,297,68,478,69,30,42,43,106,74,112,100,88,113,37
15,29,207,68,402,423,40,383,31,322,32,35,51,21,5,36,23,41,675,501,157
35,5,64,146,57,5,64,36,21,60,6,675,27,65,36,57,402,423,42,545,182
152,639,42,278,683,411,59,684,411,53,36,293,166,68,656,9,32,35,5,64,37
159,5,674,23,39,67,31,285,293,297,478,42,400,10,183,63,59,23,5,279,297
43,398,297,630,36,679,146,491,42,285,357,395,251,36,21,29,675,27,21,35,285
266,1,37,559,164,23,64,61,6,40,39,63,53,21,29,675,581,341,541,42,685
396,459,57,27,42,394,456,68,392,383,21,35,11,29,42,36,23,675,27,42,529
481,357,37,239,22,425,154,36,148,142,68,21,39,15,65,44,39,63,53,25,69
53,23,675,299,173,534,475,10,545,156,68,679,326,40,21,61,6,37,489,570,21
43,666,5,674,17,42,396,294,68,38,6,585,54,568,15,44,61,5,36,21,60
35,5,53,23,675,27,42,23,44,62,21,19,43,674,17,17,36,395,7,29,528
128,91,10,674,285,293,233,664,478,42,175,315,174,42,400,10,481,293,233,664,478
570,32,35,8,11,53,23,10,674,427,145,279,297,43,275,218,37,277,437,357,40
59,9,19,39,5,37,5,6,169,577,10,243,53,65,35,5,53,23,675,30,9
36,11,53,23,10,674,676,445,182,9,62,679,445,182,53,36,43,674,169,545,273
143,631,42,645,302,541,36,4,64,395,385,674,502,313,414,19,69,57,5,62,32
53,63,134,151,636,148,618,63,400,334,40,275,7,29,42,43,394,330,36,23,675
44,27,6,37,5,6,489,570,68,21,53,21,29,10,674,285,357,43,27,65,68
678,205,42,271,3,68,604,7,53,25,69,675,147,326,331,40,550,32,35,43,677
97,104,30,27,6,36,23,675,17,42,163,250,68,585,56,44,674,427,279,42,481
21,40,13,5,42,43,674,481,293,233,664,478,42,369,536,42,400,10,61,5,9
285,357,623,215,36,23,10,674,106,74,112,100,88,113,43,15,32,21,35,285,57
27,21,35,285,357,297,68,395,272,36,395,7,64,512,268,40,512,31,53,21,29
527,54,57,4,63,53,23,675,422,497,68,453,56,35,674,61,27,42,134,483,40
481,357,43,341,29,63,203,42,61,6,40,620,63,23,10,63,40,8,311,68,569
13,42,495,595,320,19,69,43,679,326,57,156,69,30,62,474,268,40,370,65,39
174,36,21,60,6,9,686,365,19,65,64,674,628,44,65,64,674,298,32,35,57
675,444,501,251,37,21,35,178,5,35,5,64,51,37,69,38,42,285,357,43,438
4,63,53,25,69,675,53,24,545,182,156,415,10,37,65,64,42,43,444,543,251
39,13,39,32,29,42,43,285,357,40,37,32,35,61,5,17,37,30,37,356,5
674,367,351,279,39,38,42,504,297,10,136,69,36,5,53,23,675,677,675,676,61
328,244,39,38,36,357,315,199,490,39,560,474,68,23,64,17,37,40,57,81,123
97,10,666,13,39,63,53,23,675,299,173,534,475,10,545,156,68,679,326,40,21
227,202,681,411,53,36,36,674,27,65,152,639,42,278,683,411,59,684,411,53,36
37,17,66,36,39,62,674,38,17,36,57,478,11,35,5,15,53,23,675,4,39
40,383,31,322,32,35,51,21,5,36,23,41,675,501,157,59,394,456,43,184,35
6,17,27,674,427,145,279,297,49,675,474,261,674,402,423,43,309,293,666,669,218
23,44,62,21,5,395,545,297,538,476,269,10,4,39,29,29,31,68,343,32,35
13,297,253,10,4,63,53,23,675,285,357,297,43,109,126,93,116,128,36,21,29
61,19,43,129,551,21,35,5,64,42,40,674,285,357,42,167,174,37,369,536,42
21,674,98,114,87,95,71,94,81,104,72,76,123,126,87,57,253,659,218,19,65
69,36,17,17,53,36,426,53,21,29,675,147,43,17,42,458,215,68,335,11,532
42,73,71,114,126,88,107,94,81,87,97,70,42,329,138,30,32,29,285,357,36
23,675,27,42,181,674,499,510,543,37,39,64,37,674,209,395,42,285,357,449,473
6,40,39,63,53,21,29,675,581,341,541,42,685,205,152,131,10,545,182,156,415
23,675,27,21,35,504,68,511,11,215,9,21,35,11,29,42,43,674,4,13,17
43,674,17,42,677,485,133,605,21,35,8,63,674,57,32,37,57,82,87,97,42
68,499,510,23,64,297,253,10,680,676,326,203,40,478,53,65,53,21,29,675,285
17,36,57,478,11,35,5,15,53,23,675,4,39,29,400,40,43,674,427,279,107
6,42,43,636,626,32,29,540,7,36,23,675,423,426,326,633,37,5,6,42,43
10,4,39,29,29,31,68,343,32,35,5,53,23,675,27,21,35,10,69,44,32
36,21,29,675,297,253,40,57,109,126,93,116,128,10,4,63,53,23,675,561,617
53,23,675,27,21,35,10,69,44,32,29,62,267,67,65,64,37,4,39,29,10
42,567,68,531,306,40,636,626,7,53,25,69,675,549,195,68,57,32,37,57,279
65,68,419,69,36,5,53,25,69,675,403,13,501,157,346,322,21,29,5,146,57
228,21,13,39,63,53,21,29,675,17,65,43,147,402,40,550,64,53,36,674,244
4,65,44,220,195,36,21,60,6,675,293,166,37,678,680,411,636,24,32,37,129
259,42,137,36,87,73,74,128,96,126,40,441,5,36,678,485,491,40,308,19,9
65,43,105,79,87,91,126,40,37,32,35,43,631,563,30,10,674,402,423,40,43
90,126,68,23,64,146,40,195,9,65,35,11,53,21,29,675,649,479,440,157,263
37,5,7,44,674,617,9,65,64,9,62,674,30,27,6,36,23,675,39,26,481
194,65,44,674,57,32,37,4,9,62,19,53,39,357,315,199,10,439,559,21,35
32,37,129,535,40,624,18,19,39,15,65,44,39,62,39,5,67,15,36,43,4
95,71,94,81,104,72,76,123,126,87,57,253,659,218,19,65,64,61,6,40,39
565,649,479,42,146,43,545,182,156,415,0,68,232,345,23,64,17,37,10,36,11
127,499,510,505,634,43,677,681,146,42,6,31,677,146,674,446,151,534,634,40,43
67,64,458,215,68,83,110,128,97,23,64,148,527,54,57,4,63,53,23,675,422
5,53,23,675,57,21,133,185,444,36,4,65,44,674,354,63,10,465,13,36,21
674,274,68,279,40,21,35,364,564,68,616,50,35,215,15,44,349,24,599,242,230
40,441,5,36,678,485,491,40,432,315,10,279,11,5,259,40,39,32,35,21,53
598,596,381,43,326,636,681,676,676,130,188,37,570,67,65,35,5,53,23,675,17
474,261,178,5,35,5,64,285,357,42,682,205,10,652,444,565,649,479,36,23,675
333,634,169,545,674,27,65,37,278,636,169,545,36,23,675,169,545,371,10,605,63
29,37,7,651,450,40,39,32,35,36,57,674,478,11,35,5,15,64,497,68,608
334,9,62,601,587,400,334,674,33,53,63,134,151,636,148,618,63,400,334,40,275
564,68,616,50,35,215,15,44,349,24,599,242,230,400,42,231,351,10,4,32,35
69,44,64,203,9,62,674,2,21,60,25,69,8,53,7,39,69,9,3,2,38
638,32,35,11,29,9,62,36,23,675,27,21,35,504,68,511,11,215,9,21,35
109,120,121,88,113,393,653,42,624,506,36,481,285,432,315,30,15,36,39,13,674
62,674,285,357,42,207,36,402,423,501,157,10,275,7,62,65,64,9,43,195,9
68,343,31,233,15,35,5,64,42,43,674,17,65,53,36,42,89,76,121,128,10
35,23,55,61,6,40,23,64,29,56,36,23,675,89,81,103,120,43,279,324,40
36,178,13,285,357,10,270,7,64,129,400,674,474,261,178,5,35,5,64,285,357
146,57,277,5,36,23,675,31,60,6,38,385,139,421,636,57,526,67,63,53,23
641,40,39,64,37,171,273,587,506,36,678,681,671,674,224,273,587,506,36,679,676
25,69,675,53,24,545,182,156,415,10,37,65,64,42,43,444,543,251,30,15,36
357,449,473,43,677,684,675,678,674,191,395,385,36,677,677,675,682,674,395,385,543
2,38,6,25,285,42,293,30,21,3,2,21,60,25,69,285,42,293,30,9,62
5,64,42,43,674,38,69,39,476,269,36,21,60,6,9,675,149,279,297,37,42
13,39,15,65,44,674,22,32,37,668,32,35,5,64,21,9,4,63,53,25,69
5,53,23,675,27,65,43,37,35,57,435,515,39,165,36,23,675,169,545,371,43
308,19,9,32,29,42,36,23,10,674,474,261,43,70,114,121,77,40,441,5,36
42,31,40,86,74,126,92,128,499,510,37,247,44,65,64,61,6,40,39,63,53
23,10,674,427,145,279,297,43,275,218,37,277,437,357,40,382,9,65,29,279,297
343,32,35,5,53,23,675,27,42,23,44,62,21,19,43,674,17,17,36,395,7
15,36,21,29,675,38,6,21,35,481,43,148,142,36,285,43,303,142,674,32,35
19,69,57,5,62,32,21,58,5,53,23,675,4,39,29,29,31,43,628,378,19
234,40,21,29,82,97,104,30,27,6,36,23,675,17,42,163,250,68,585,56,44
43,674,138,292,42,499,510,36,57,674,309,285,111,126,78,42,499,510,36,57,89
549,195,42,567,68,531,306,40,636,626,7,53,25,69,675,549,195,68,57,32,37
65,9,62,680,326,636,23,44,62,21,5,395,545,297,538,476,269,10,4,39,29
36,4,39,29,29,31,10,624,18,21,35,11,29,297,430,43,674,91,95,111,75
42,181,674,499,510,543,37,39,64,37,674,209,395,42,285,357,449,473,43,677,684
478,11,35,5,15,64,497,68,608,40,33,15,35,57,62,5,29,5,675,279,297
39,5,39,62,143,460,42,285,241,15,384,300,321,40,477,69,22,64,9,674,37
60,6,686,101,94,97,131,40,5,39,5,42,43,295,261,21,35,5,39,5,42
675,208,302,541,42,481,293,297,478,43,679,146,10,617,297,674,678,146,10,176,297
36,23,675,17,65,40,61,32,35,553,541,10,326,633,68,596,381,23,64,473,10
87,95,113,37,85,87,95,113,42,4,5,30,674,486,398,218,10,390,391,23,64
363,36,23,675,4,39,29,400,68,343,31,233,15,35,5,64,42,43,674,17,65
29,146,10,233,15,232,65,64,57,42,36,4,32,35,674,509,54,512,35,29,57
680,676,326,203,674,402,423,43,129,485,562,502,39,146,37,27,6,36,39,5,146
95,71,107,39,37,17,66,44,9,63,407,21,35,5,64,61,6,40,366,22,53
292,42,499,510,36,57,674,309,285,111,126,78,42,499,510,36,57,89,81,85,117
57,285,293,10,179,158,39,268,238,10,277,5,3,675,37,5,6,17,37,43,674
476,269,36,21,60,6,9,675,149,279,297,37,42,238,82,126,672,238,239,82,126
97,40,39,63,53,21,29,675,423,426,281,292,36,545,182,68,559,6,42,10,341
29,675,581,341,541,42,685,205,152,131,10,545,182,156,415,68,37,32,35,5,53
146,68,592,199,21,35,5,64,9,62,36,23,675,27,65,40,309,293,218,501,157
42,285,357,449,473,61,63,159,5,396,294,36,23,675,285,357,297,630,634,127,499
21,53,21,29,10,674,285,357,43,27,65,68,419,69,36,5,53,25,69,675,403
37,43,85,87,95,113,37,85,87,95,113,42,4,5,30,674,486,398,218,10,390
64,146,40,195,9,65,35,11,53,21,29,675,649,479,440,157,263,518,457,152,344
108,79,126,59,91,126,110,126,10,39,9,32,29,411,151,40,43,674,418,528,479
39,63,674,279,11,39,596,381,10,9,9,32,35,5,53,23,675,147,42,402,423
341,29,63,203,42,61,6,40,620,63,23,10,63,40,8,311,68,569,32,35,5
357,43,184,160,42,677,675,680,671,21,9,545,182,156,415,68,232,345,21,35,5
35,2,678,205,42,271,3,68,604,7,53,25,69,675,147,326,331,40,550,32,35
126,40,441,5,36,678,485,491,40,308,19,9,32,29,42,36,23,10,674,474,261
37,452,68,9,15,674,605,68,335,32,339,64,17,37,68,674,364,442,42,190,225
394,330,36,23,675,17,65,53,36,42,61,6,40,509,54,512,35,29,146,10,549
674,57,37,57,37,402,423,36,197,42,73,71,114,126,88,107,94,81,87,97,70
9,62,674,459,627,59,284,523,39,38,674,652,444,565,649,479,42,212,178,317,268
