x__0,x__1,x__2,x__3,x__4,x__5,x__6,x__7,x__8,x__9,x__10,x__11,x__12,x__13,x__14,x__15,x__16,x__17,x__18,x__19,y__0,y__1,y__2,y__3,y__4,y__5,y__6,y__7,y__8,y__9,y__10,y__11,y__12,y__13,y__14,y__15,y__16,y__17,y__18,y__19
32,35,5,64,42,686,138,292,32,35,39,4,40,674,161,23,64,146,686,99,35,5,64,42,686,138,292,32,35,39,4,40,674,161,23,64,146,686,99,108
39,5,39,62,143,460,42,285,241,15,384,300,321,40,477,69,22,64,9,674,5,39,62,143,460,42,285,241,15,384,300,321,40,477,69,22,64,9,674,37
183,65,24,674,149,279,297,42,285,293,42,54,40,229,208,68,583,56,64,481,65,24,674,149,279,297,42,285,293,42,54,40,229,208,68,583,56,64,481,293
23,10,674,27,65,43,504,29,31,10,399,21,5,195,632,40,232,63,527,69,10,674,27,65,43,504,29,31,10,399,21,5,195,632,40,232,63,527,69,36
166,43,549,195,42,567,68,531,306,40,636,626,7,53,25,69,675,549,195,68,43,549,195,42,567,68,531,306,40,636,626,7,53,25,69,675,549,195,68,57
35,23,55,61,6,40,23,64,29,56,36,23,675,89,81,103,120,43,279,324,23,55,61,6,40,23,64,29,56,36,23,675,89,81,103,120,43,279,324,40
120,121,88,113,393,653,42,624,506,36,481,285,432,315,30,15,36,39,13,674,121,88,113,393,653,42,624,506,36,481,285,432,315,30,15,36,39,13,674,285
674,347,313,279,674,336,203,279,39,38,42,262,400,259,512,279,219,297,630,10,347,313,279,674,336,203,279,39,38,42,262,400,259,512,279,219,297,630,10,136
674,169,545,260,10,605,63,39,5,37,5,6,42,43,676,445,182,9,62,679,169,545,260,10,605,63,39,5,37,5,6,42,43,676,445,182,9,62,679,445
686,138,292,32,35,39,4,40,674,161,23,64,146,686,99,108,79,126,59,91,138,292,32,35,39,4,40,674,161,23,64,146,686,99,108,79,126,59,91,126
357,43,27,65,68,419,69,36,5,53,25,69,675,403,13,501,157,346,322,21,43,27,65,68,419,69,36,5,53,25,69,675,403,13,501,157,346,322,21,29
675,549,608,42,79,116,121,70,40,208,7,303,142,127,545,182,68,17,39,19,549,608,42,79,116,121,70,40,208,7,303,142,127,545,182,68,17,39,19,39
43,259,157,594,251,42,285,357,449,473,61,63,159,5,396,294,36,23,675,285,259,157,594,251,42,285,357,449,473,61,63,159,5,396,294,36,23,675,285,357
381,341,475,142,127,204,297,634,240,36,674,285,293,297,478,386,642,43,2,427,341,475,142,127,204,297,634,240,36,674,285,293,297,478,386,642,43,2,427,279
59,23,5,279,297,40,43,667,232,279,674,313,431,279,674,347,313,279,674,336,23,5,279,297,40,43,667,232,279,674,313,431,279,674,347,313,279,674,336,203
195,318,40,481,285,315,43,4,63,53,25,69,9,62,674,481,293,297,478,152,318,40,481,285,315,43,4,63,53,25,69,9,62,674,481,293,297,478,152,131
423,588,429,40,61,65,44,680,326,201,279,297,622,297,473,43,481,293,681,681,588,429,40,61,65,44,680,326,201,279,297,622,297,473,43,481,293,681,681,675
54,40,624,212,447,23,64,53,36,178,13,9,674,27,65,10,36,11,39,5,40,624,212,447,23,64,53,36,178,13,9,674,27,65,10,36,11,39,5,39
236,40,239,357,365,541,43,5,29,42,686,586,57,588,50,29,17,37,10,39,40,239,357,365,541,43,5,29,42,686,586,57,588,50,29,17,37,10,39,9
342,285,43,658,10,361,5,9,62,3,37,5,6,308,584,68,416,11,674,408,285,43,658,10,361,5,9,62,3,37,5,6,308,584,68,416,11,674,408,326
62,2,9,67,5,5,3,17,37,68,421,343,19,65,53,23,675,37,17,66,2,9,67,5,5,3,17,37,68,421,343,19,65,53,23,675,37,17,66,36
427,279,368,513,3,10,252,7,64,325,518,42,475,353,40,231,23,64,37,593,279,368,513,3,10,252,7,64,325,518,42,475,353,40,231,23,64,37,593,244
43,109,126,93,116,128,36,21,29,675,285,357,297,40,9,12,62,24,674,476,109,126,93,116,128,36,21,29,675,285,357,297,40,9,12,62,24,674,476,269
182,68,559,6,42,10,341,471,36,23,9,62,674,281,10,545,182,40,2,229,68,559,6,42,10,341,471,36,23,9,62,674,281,10,545,182,40,2,229,208
23,675,17,42,679,418,40,427,145,279,297,481,285,186,239,229,482,381,341,475,675,17,42,679,418,40,427,145,279,297,481,285,186,239,229,482,381,341,475,142
653,42,624,506,36,481,285,432,315,30,15,36,39,13,674,285,285,432,315,10,42,624,506,36,481,285,432,315,30,15,36,39,13,674,285,285,432,315,10,478
53,21,29,675,530,571,490,40,43,175,315,174,42,444,565,195,318,40,481,285,21,29,675,530,571,490,40,43,175,315,174,42,444,565,195,318,40,481,285,315
5,64,17,37,40,43,674,39,69,62,9,42,584,404,10,563,64,17,37,68,64,17,37,40,43,674,39,69,62,9,42,584,404,10,563,64,17,37,68,364
10,4,63,53,23,675,17,42,315,43,369,536,42,315,36,43,4,63,53,25,4,63,53,23,675,17,42,315,43,369,536,42,315,36,43,4,63,53,25,69
46,59,9,19,39,5,37,5,6,169,577,10,243,53,65,35,5,53,23,675,59,9,19,39,5,37,5,6,169,577,10,243,53,65,35,5,53,23,675,30
666,222,42,395,385,674,299,558,352,647,19,69,57,5,53,21,29,675,53,29,222,42,395,385,674,299,558,352,647,19,69,57,5,53,21,29,675,53,29,492
23,675,111,120,120,19,69,42,8,472,19,69,43,674,2,38,6,59,32,35,675,111,120,120,19,69,42,8,472,19,69,43,674,2,38,6,59,32,35,290
4,63,53,23,675,678,676,677,682,326,331,42,297,430,265,423,588,429,40,61,63,53,23,675,678,676,677,682,326,331,42,297,430,265,423,588,429,40,61,65
219,297,630,10,677,68,604,7,35,5,64,17,37,40,43,674,39,69,62,9,297,630,10,677,68,604,7,35,5,64,17,37,40,43,674,39,69,62,9,42
18,19,39,15,65,44,39,62,39,5,67,15,36,43,4,63,53,25,69,675,19,39,15,65,44,39,62,39,5,67,15,36,43,4,63,53,25,69,675,293
64,45,37,29,31,57,5,53,23,675,4,39,29,29,31,42,10,69,44,63,45,37,29,31,57,5,53,23,675,4,39,29,29,31,42,10,69,44,63,68
434,525,21,35,5,64,36,21,60,6,686,101,94,97,131,40,5,39,5,42,525,21,35,5,64,36,21,60,6,686,101,94,97,131,40,5,39,5,42,43
11,17,69,36,17,17,53,36,426,53,21,29,675,147,43,17,42,458,215,68,17,69,36,17,17,53,36,426,53,21,29,675,147,43,17,42,458,215,68,335
40,427,145,279,297,481,285,186,239,229,482,381,341,475,142,127,204,297,634,240,427,145,279,297,481,285,186,239,229,482,381,341,475,142,127,204,297,634,240,36
674,399,21,5,167,174,37,43,85,87,95,113,37,85,87,95,113,42,4,5,399,21,5,167,174,37,43,85,87,95,113,37,85,87,95,113,42,4,5,30
27,65,10,36,11,39,5,39,62,143,460,42,285,241,15,384,300,321,40,477,65,10,36,11,39,5,39,62,143,460,42,285,241,15,384,300,321,40,477,69
308,19,9,32,29,42,36,23,10,674,474,261,43,70,114,121,77,40,441,5,19,9,32,29,42,36,23,10,674,474,261,43,70,114,121,77,40,441,5,36
5,42,36,23,675,545,156,421,636,68,677,326,221,40,333,44,23,17,37,43,42,36,23,675,545,156,421,636,68,677,326,221,40,333,44,23,17,37,43,423
512,31,53,21,29,675,285,357,297,68,287,56,35,54,29,62,674,134,42,137,31,53,21,29,675,285,357,297,68,287,56,35,54,29,62,674,134,42,137,43
6,37,489,570,21,29,475,480,42,129,33,43,674,17,42,677,485,133,605,21,37,489,570,21,29,475,480,42,129,33,43,674,17,42,677,485,133,605,21,35
42,499,510,36,57,297,158,10,37,65,53,23,10,674,27,65,43,504,29,31,499,510,36,57,297,158,10,37,65,53,23,10,674,27,65,43,504,29,31,10
21,29,63,674,274,68,279,40,21,35,364,564,68,616,50,35,215,15,44,349,29,63,674,274,68,279,40,21,35,364,564,68,616,50,35,215,15,44,349,24
6,5,6,17,37,68,499,510,23,64,297,253,10,680,676,326,203,40,478,53,5,6,17,37,68,499,510,23,64,297,253,10,680,676,326,203,40,478,53,65
6,42,43,674,232,63,588,50,42,624,506,36,674,301,644,40,208,302,541,42,42,43,674,232,63,588,50,42,624,506,36,674,301,644,40,208,302,541,42,481
674,189,658,36,133,444,183,579,40,569,65,29,37,8,63,674,10,69,44,32,189,658,36,133,444,183,579,40,569,65,29,37,8,63,674,10,69,44,32,35
297,478,681,146,10,674,504,279,42,285,293,297,478,68,648,256,36,357,490,40,478,681,146,10,674,504,279,42,285,293,297,478,68,648,256,36,357,490,40,192
13,39,15,65,44,674,22,32,37,668,32,35,5,64,21,9,4,63,53,25,39,15,65,44,674,22,32,37,668,32,35,5,64,21,9,4,63,53,25,69
36,23,10,674,189,658,36,133,444,183,579,40,569,65,29,37,8,63,674,10,23,10,674,189,658,36,133,444,183,579,40,569,65,29,37,8,63,674,10,69
29,13,39,15,65,44,674,22,32,37,668,32,35,5,64,21,9,4,63,53,13,39,15,65,44,674,22,32,37,668,32,35,5,64,21,9,4,63,53,25
31,36,23,10,674,301,644,40,43,27,69,39,17,37,43,4,63,53,25,69,36,23,10,674,301,644,40,43,27,69,39,17,37,43,4,63,53,25,69,675
232,345,23,64,438,200,10,4,63,53,25,69,675,444,501,251,37,21,35,178,345,23,64,438,200,10,4,63,53,25,69,675,444,501,251,37,21,35,178,5
244,489,21,29,63,576,573,40,383,31,613,69,36,638,32,29,285,357,29,31,489,21,29,63,576,573,40,383,31,613,69,36,638,32,29,285,357,29,31,42
221,134,522,203,40,57,239,22,61,6,39,83,128,81,122,10,4,63,53,21,134,522,203,40,57,239,22,61,6,39,83,128,81,122,10,4,63,53,21,29
64,17,37,10,198,404,21,53,21,29,675,398,505,494,10,184,259,684,677,42,17,37,10,198,404,21,53,21,29,675,398,505,494,10,184,259,684,677,42,219
23,9,62,161,68,59,32,35,57,27,42,195,632,42,105,72,76,100,70,674,9,62,161,68,59,32,35,57,27,42,195,632,42,105,72,76,100,70,674,517
334,9,62,601,587,400,334,674,33,53,63,134,151,636,148,618,63,400,334,40,9,62,601,587,400,334,674,33,53,63,134,151,636,148,618,63,400,334,40,275
62,5,5,42,36,23,675,17,65,40,61,32,35,553,541,10,326,633,68,596,5,5,42,36,23,675,17,65,40,61,32,35,553,541,10,326,633,68,596,381
356,67,65,10,31,36,23,10,674,301,644,40,43,27,69,39,17,37,43,4,67,65,10,31,36,23,10,674,301,644,40,43,27,69,39,17,37,43,4,63
430,265,423,588,429,40,61,65,44,680,326,201,279,297,622,297,473,43,481,293,265,423,588,429,40,61,65,44,680,326,201,279,297,622,297,473,43,481,293,681
43,467,469,39,516,141,68,217,31,378,5,35,17,42,268,40,426,64,17,37,467,469,39,516,141,68,217,31,378,5,35,17,42,268,40,426,64,17,37,10
659,10,489,566,21,674,285,293,297,478,37,461,146,478,40,315,199,10,4,64,10,489,566,21,674,285,293,297,478,37,461,146,478,40,315,199,10,4,64,17
64,53,36,674,244,489,21,29,63,576,573,40,383,31,613,69,36,638,32,29,53,36,674,244,489,21,29,63,576,573,40,383,31,613,69,36,638,32,29,285
279,297,686,3,37,572,9,65,29,62,674,2,427,145,674,42,674,279,297,675,297,686,3,37,572,9,65,29,62,674,2,427,145,674,42,674,279,297,675,675
29,675,27,42,628,378,579,664,10,185,444,39,57,42,36,4,64,17,37,68,675,27,42,628,378,579,664,10,185,444,39,57,42,36,4,64,17,37,68,4
37,570,5,53,23,675,111,120,120,19,69,42,8,472,19,69,43,674,2,38,570,5,53,23,675,111,120,120,19,69,42,8,472,19,69,43,674,2,38,6
428,37,570,5,53,23,675,111,120,120,19,69,42,8,472,19,69,43,674,2,37,570,5,53,23,675,111,120,120,19,69,42,8,472,19,69,43,674,2,38
32,35,5,29,5,37,5,6,146,57,277,5,36,23,675,31,60,6,38,385,35,5,29,5,37,5,6,146,57,277,5,36,23,675,31,60,6,38,385,139
69,8,53,7,39,69,9,3,2,38,6,25,67,29,21,39,69,35,3,37,8,53,7,39,69,9,3,2,38,6,25,67,29,21,39,69,35,3,37,10
5,501,157,10,4,39,29,29,31,68,343,32,35,5,53,23,675,27,21,35,501,157,10,4,39,29,29,31,68,343,32,35,5,53,23,675,27,21,35,10
42,400,10,61,5,9,62,36,21,60,6,9,686,184,259,219,297,630,588,429,400,10,61,5,9,62,36,21,60,6,9,686,184,259,219,297,630,588,429,529
106,74,112,100,88,113,37,5,6,285,357,623,215,36,23,10,674,106,74,112,74,112,100,88,113,37,5,6,285,357,623,215,36,23,10,674,106,74,112,100
674,41,22,65,10,4,64,9,62,36,23,675,285,293,43,293,38,57,42,37,41,22,65,10,4,64,9,62,36,23,675,285,293,43,293,38,57,42,37,11
674,285,357,297,37,5,6,297,253,43,17,42,134,40,4,63,53,25,69,36,285,357,297,37,5,6,297,253,43,17,42,134,40,4,63,53,25,69,36,21
126,91,94,93,68,21,39,15,65,44,39,62,39,5,37,356,32,35,5,53,91,94,93,68,21,39,15,65,44,39,62,39,5,37,356,32,35,5,53,23
675,27,21,35,285,357,297,68,395,272,36,395,7,64,512,268,40,512,31,53,27,21,35,285,357,297,68,395,272,36,395,7,64,512,268,40,512,31,53,21
44,65,64,61,6,40,39,63,53,21,29,675,504,10,297,478,30,32,29,17,65,64,61,6,40,39,63,53,21,29,675,504,10,297,478,30,32,29,17,66
428,674,285,357,43,481,357,37,239,22,425,154,36,481,357,136,54,40,624,212,674,285,357,43,481,357,37,239,22,425,154,36,481,357,136,54,40,624,212,447
59,32,35,290,68,545,35,29,9,3,37,572,9,65,35,674,2,290,42,539,32,35,290,68,545,35,29,9,3,37,572,9,65,35,674,2,290,42,539,68
19,43,677,152,132,36,4,64,17,37,674,219,297,630,10,677,68,604,7,35,43,677,152,132,36,4,64,17,37,674,219,297,630,10,677,68,604,7,35,5
232,65,64,57,42,36,4,32,35,674,509,54,512,35,29,57,42,68,549,195,65,64,57,42,36,4,32,35,674,509,54,512,35,29,57,42,68,549,195,10
179,158,42,297,630,674,297,505,43,149,40,564,341,29,62,24,674,475,314,521,158,42,297,630,674,297,505,43,149,40,564,341,29,62,24,674,475,314,521,57
65,68,453,56,29,9,62,36,23,675,570,32,35,8,11,53,23,10,674,427,68,453,56,29,9,62,36,23,675,570,32,35,8,11,53,23,10,674,427,145
29,31,43,628,378,19,65,35,17,17,40,426,53,21,29,675,427,279,478,45,31,43,628,378,19,65,35,17,17,40,426,53,21,29,675,427,279,478,45,37
40,383,31,322,32,35,51,21,5,36,23,41,675,501,157,59,394,456,43,184,383,31,322,32,35,51,21,5,36,23,41,675,501,157,59,394,456,43,184,35
499,510,36,57,674,309,285,111,126,78,42,499,510,36,57,89,81,85,117,70,510,36,57,674,309,285,111,126,78,42,499,510,36,57,89,81,85,117,70,121
38,385,139,421,636,57,526,67,63,53,23,9,62,674,545,182,156,415,43,677,385,139,421,636,57,526,67,63,53,23,9,62,674,545,182,156,415,43,677,326
675,2,79,112,674,38,17,42,279,297,686,3,37,572,9,65,29,62,674,2,2,79,112,674,38,17,42,279,297,686,3,37,572,9,65,29,62,674,2,427
21,53,21,29,10,674,285,357,43,27,65,68,419,69,36,5,53,25,69,675,53,21,29,10,674,285,357,43,27,65,68,419,69,36,5,53,25,69,675,403
32,37,57,279,196,40,21,35,13,65,64,279,146,68,592,199,21,35,5,64,37,57,279,196,40,21,35,13,65,64,279,146,68,592,199,21,35,5,64,9
40,4,64,497,68,608,40,33,15,64,17,37,36,43,39,13,674,17,65,53,4,64,497,68,608,40,33,15,64,17,37,36,43,39,13,674,17,65,53,36
5,53,23,675,17,17,77,99,92,127,97,124,126,97,36,608,40,33,15,29,53,23,675,17,17,77,99,92,127,97,124,126,97,36,608,40,33,15,29,207
293,233,664,478,42,175,315,174,42,400,10,481,293,233,664,478,61,63,666,5,233,664,478,42,175,315,174,42,400,10,481,293,233,664,478,61,63,666,5,17
174,40,43,674,493,372,68,531,306,40,8,46,59,9,19,39,5,37,5,6,40,43,674,493,372,68,531,306,40,8,46,59,9,19,39,5,37,5,6,169
63,400,334,40,275,7,29,42,43,394,330,36,23,675,17,65,53,36,42,61,400,334,40,275,7,29,42,43,394,330,36,23,675,17,65,53,36,42,61,6
43,285,357,40,628,379,544,10,4,63,53,25,69,36,21,29,9,62,674,638,285,357,40,628,379,544,10,4,63,53,25,69,36,21,29,9,62,674,638,6
9,16,36,23,675,53,29,328,244,39,38,36,357,315,199,490,39,560,474,68,16,36,23,675,53,29,328,244,39,38,36,357,315,199,490,39,560,474,68,23
37,356,7,64,42,43,674,17,65,53,36,4,39,29,29,31,42,245,258,42,356,7,64,42,43,674,17,65,53,36,4,39,29,29,31,42,245,258,42,476
285,357,40,37,32,35,61,5,17,37,30,37,356,5,53,23,675,29,30,21,357,40,37,32,35,61,5,17,37,30,37,356,5,53,23,675,29,30,21,674
64,37,5,6,42,43,636,626,32,29,540,7,36,23,675,423,426,326,633,37,37,5,6,42,43,636,626,32,29,540,7,36,23,675,423,426,326,633,37,5
444,565,649,479,42,146,43,545,182,156,415,0,68,232,345,23,64,17,37,10,565,649,479,42,146,43,545,182,156,415,0,68,232,345,23,64,17,37,10,36
37,43,674,23,36,40,4,64,497,68,608,40,33,15,64,17,37,36,43,39,43,674,23,36,40,4,64,497,68,608,40,33,15,64,17,37,36,43,39,13
166,37,678,680,411,636,24,32,37,129,535,40,624,18,19,39,15,65,44,39,37,678,680,411,636,24,32,37,129,535,40,624,18,19,39,15,65,44,39,62
29,42,40,449,50,35,674,147,43,89,81,103,120,40,637,21,35,134,636,57,42,40,449,50,35,674,147,43,89,81,103,120,40,637,21,35,134,636,57,652
285,293,297,478,43,461,146,68,629,15,64,29,56,40,162,562,68,383,32,35,293,297,478,43,461,146,68,629,15,64,29,56,40,162,562,68,383,32,35,233
287,56,35,54,29,62,674,134,42,137,43,568,9,65,35,5,39,5,591,30,56,35,54,29,62,674,134,42,137,43,568,9,65,35,5,39,5,591,30,62
285,241,15,384,300,321,40,477,69,22,64,9,674,37,5,6,135,435,515,42,241,15,384,300,321,40,477,69,22,64,9,674,37,5,6,135,435,515,42,628
478,45,37,63,4,29,63,40,9,9,64,259,598,596,381,43,326,636,681,676,45,37,63,4,29,63,40,9,9,64,259,598,596,381,43,326,636,681,676,676
53,21,29,675,680,221,134,522,203,674,504,10,427,145,279,297,40,603,155,21,21,29,675,680,221,134,522,203,674,504,10,427,145,279,297,40,603,155,21,29
517,678,40,427,145,279,297,183,297,541,42,285,357,449,473,43,634,421,40,67,678,40,427,145,279,297,183,297,541,42,285,357,449,473,43,634,421,40,67,29
8,63,674,57,32,37,57,82,87,97,42,9,9,64,676,445,182,9,62,679,63,674,57,32,37,57,82,87,97,42,9,9,64,676,445,182,9,62,679,445
53,23,10,674,676,445,182,9,62,679,445,182,53,36,43,674,169,545,273,677,23,10,674,676,445,182,9,62,679,445,182,53,36,43,674,169,545,273,677,146
178,5,35,5,64,51,37,69,38,42,285,357,43,438,200,68,266,1,37,559,5,35,5,64,51,37,69,38,42,285,357,43,438,200,68,266,1,37,559,164
5,36,23,41,675,402,423,501,157,43,315,199,42,25,5,36,674,25,32,9,36,23,41,675,402,423,501,157,43,315,199,42,25,5,36,674,25,32,9,13
21,35,5,53,23,675,427,145,279,297,57,53,29,674,448,353,39,10,62,27,35,5,53,23,675,427,145,279,297,57,53,29,674,448,353,39,10,62,27,42
210,207,42,369,428,36,43,39,13,674,476,269,42,8,9,16,30,32,29,17,207,42,369,428,36,43,39,13,674,476,269,42,8,9,16,30,32,29,17,37
69,675,549,608,42,79,116,121,70,40,208,7,303,142,127,545,182,68,17,39,675,549,608,42,79,116,121,70,40,208,7,303,142,127,545,182,68,17,39,19
675,27,65,10,221,134,522,344,42,147,402,57,533,5,35,5,64,37,43,665,27,65,10,221,134,522,344,42,147,402,57,533,5,35,5,64,37,43,665,11
40,2,229,208,23,64,3,37,570,6,50,11,39,42,36,23,675,147,42,402,2,229,208,23,64,3,37,570,6,50,11,39,42,36,23,675,147,42,402,423
43,444,568,42,4,64,497,68,453,56,35,11,53,21,29,675,17,65,9,62,444,568,42,4,64,497,68,453,56,35,11,53,21,29,675,17,65,9,62,4
313,414,19,69,57,5,62,32,21,58,5,53,23,675,4,39,29,29,31,43,414,19,69,57,5,62,32,21,58,5,53,23,675,4,39,29,29,31,43,628
293,218,501,157,36,43,180,337,10,5,53,25,69,9,62,674,169,545,371,59,218,501,157,36,43,180,337,10,5,53,25,69,9,62,674,169,545,371,59,327
30,40,43,674,41,22,65,10,4,64,9,62,36,23,675,285,293,43,293,38,40,43,674,41,22,65,10,4,64,9,62,36,23,675,285,293,43,293,38,57
69,44,65,39,5,45,37,674,10,69,44,63,23,12,35,348,37,160,68,17,44,65,39,5,45,37,674,10,69,44,63,23,12,35,348,37,160,68,17,67
400,68,275,7,64,146,10,556,21,13,309,39,5,42,36,23,675,545,156,421,68,275,7,64,146,10,556,21,13,309,39,5,42,36,23,675,545,156,421,636
542,11,53,21,29,675,2,79,112,674,38,17,42,279,297,686,3,37,572,9,11,53,21,29,675,2,79,112,674,38,17,42,279,297,686,3,37,572,9,65
7,64,167,174,40,43,674,493,372,68,531,306,40,8,46,59,9,19,39,5,64,167,174,40,43,674,493,372,68,531,306,40,8,46,59,9,19,39,5,37
61,6,39,476,269,36,293,166,42,501,157,357,68,545,35,64,17,37,10,631,6,39,476,269,36,293,166,42,501,157,357,68,545,35,64,17,37,10,631,563
42,396,57,309,39,13,674,82,87,97,10,666,13,39,63,53,23,675,299,173,396,57,309,39,13,674,82,87,97,10,666,13,39,63,53,23,675,299,173,534
43,285,357,43,5,53,25,69,675,17,6,5,6,17,37,68,499,510,23,64,285,357,43,5,53,25,69,675,17,6,5,6,17,37,68,499,510,23,64,297
64,676,445,182,9,62,679,445,182,42,421,636,42,545,182,392,389,68,21,39,676,445,182,9,62,679,445,182,42,421,636,42,545,182,392,389,68,21,39,13
326,4,65,44,220,195,36,21,60,6,675,293,166,37,678,680,411,636,24,32,4,65,44,220,195,36,21,60,6,675,293,166,37,678,680,411,636,24,32,37
29,31,42,8,9,16,36,23,675,53,29,328,244,39,38,36,357,315,199,490,31,42,8,9,16,36,23,675,53,29,328,244,39,38,36,357,315,199,490,39
37,10,631,563,40,39,32,35,5,53,23,675,27,65,43,37,35,57,435,515,10,631,563,40,39,32,35,5,53,23,675,27,65,43,37,35,57,435,515,39
244,39,38,36,357,315,199,490,39,560,474,68,23,64,17,37,40,57,81,123,39,38,36,357,315,199,490,39,560,474,68,23,64,17,37,40,57,81,123,128
57,661,46,194,21,35,13,30,19,5,675,486,398,218,68,355,65,64,349,563,661,46,194,21,35,13,30,19,5,675,486,398,218,68,355,65,64,349,563,43
326,201,279,297,622,297,473,43,481,293,681,681,675,682,671,674,285,293,680,684,201,279,297,622,297,473,43,481,293,681,681,675,682,671,674,285,293,680,684,675
36,481,357,136,54,40,624,212,447,23,64,53,36,178,13,9,674,27,65,10,481,357,136,54,40,624,212,447,23,64,53,36,178,13,9,674,27,65,10,36
260,36,11,53,23,10,674,676,445,182,9,62,679,445,182,53,36,43,674,169,36,11,53,23,10,674,676,445,182,9,62,679,445,182,53,36,43,674,169,545
545,182,40,2,229,208,23,64,3,37,570,6,50,11,39,42,36,23,675,147,182,40,2,229,208,23,64,3,37,570,6,50,11,39,42,36,23,675,147,42
173,37,194,53,21,29,675,253,659,42,427,219,279,43,677,675,678,685,674,417,37,194,53,21,29,675,253,659,42,427,219,279,43,677,675,678,685,674,417,666
29,42,43,500,9,36,23,675,21,9,21,674,17,42,396,220,326,636,42,402,42,43,500,9,36,23,675,21,9,21,674,17,42,396,220,326,636,42,402,423
279,297,481,285,186,239,229,482,381,341,475,142,127,204,297,634,240,36,674,285,297,481,285,186,239,229,482,381,341,475,142,127,204,297,634,240,36,674,285,293
64,259,598,596,381,43,326,636,681,676,676,130,188,37,570,67,65,35,5,53,259,598,596,381,43,326,636,681,676,676,130,188,37,570,67,65,35,5,53,23
32,35,674,509,54,512,35,29,57,42,68,549,195,10,233,15,232,64,509,54,35,674,509,54,512,35,29,57,42,68,549,195,10,233,15,232,64,509,54,512
36,23,675,427,279,40,43,674,261,402,654,259,146,395,385,674,288,310,137,19,23,675,427,279,40,43,674,261,402,654,259,146,395,385,674,288,310,137,19,69
147,402,2,10,69,44,32,29,62,267,67,65,64,3,37,356,7,64,42,43,402,2,10,69,44,32,29,62,267,67,65,64,3,37,356,7,64,42,43,674
53,23,675,299,173,534,475,10,545,156,68,679,326,40,21,61,6,37,489,570,23,675,299,173,534,475,10,545,156,68,679,326,40,21,61,6,37,489,570,21
301,602,490,40,183,65,24,674,149,279,297,42,285,293,42,54,40,229,208,68,602,490,40,183,65,24,674,149,279,297,42,285,293,42,54,40,229,208,68,583
37,519,7,64,42,30,27,6,36,23,675,39,26,9,37,5,7,44,2,427,519,7,64,42,30,27,6,36,23,675,39,26,9,37,5,7,44,2,427,279
32,37,4,9,62,19,53,39,357,315,199,10,439,559,21,35,5,53,23,675,37,4,9,62,19,53,39,357,315,199,10,439,559,21,35,5,53,23,675,427
6,356,363,36,43,4,63,53,25,69,675,106,74,112,100,88,113,43,338,541,356,363,36,43,4,63,53,25,69,675,106,74,112,100,88,113,43,338,541,10
407,21,35,5,64,61,6,40,366,22,53,23,675,402,423,42,169,545,371,43,21,35,5,64,61,6,40,366,22,53,23,675,402,423,42,169,545,371,43,134
0,68,232,345,23,64,17,37,10,36,11,53,25,69,675,181,51,38,616,50,68,232,345,23,64,17,37,10,36,11,53,25,69,675,181,51,38,616,50,29
285,357,57,674,184,13,42,156,543,61,63,674,621,40,677,254,36,57,543,268,357,57,674,184,13,42,156,543,61,63,674,621,40,677,254,36,57,543,268,40
17,37,43,674,219,297,630,68,642,13,149,297,630,36,43,674,285,293,42,183,37,43,674,219,297,630,68,642,13,149,297,630,36,43,674,285,293,42,183,63
11,64,182,514,42,396,57,277,13,674,319,419,23,65,44,449,610,490,304,405,64,182,514,42,396,57,277,13,674,319,419,23,65,44,449,610,490,304,405,40
43,667,232,279,674,313,431,279,674,347,313,279,674,336,203,279,39,38,42,262,667,232,279,674,313,431,279,674,347,313,279,674,336,203,279,39,38,42,262,400
269,297,674,362,267,297,674,645,302,297,39,38,19,53,20,53,39,399,21,5,297,674,362,267,297,674,645,302,297,39,38,19,53,20,53,39,399,21,5,195
62,9,42,584,404,10,563,64,17,37,68,364,246,21,53,23,675,142,301,674,9,42,584,404,10,563,64,17,37,68,364,246,21,53,23,675,142,301,674,237
